time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0854176335404,0.310267697616,8.80233050051,0.156322897372,6.26768699826,0.0,-0.124309381193,0.914115603962,2.89235375668,0.190349206166,-0.0525550662228,0.0,497.172533782158,498.42392514563034,498.42855594287875,499.48433566031537
1.3800000000000008,-0.0925296737081,0.368516532865,8.97956132589,0.167505557746,6.26447990939,0.0,-0.112425791492,1.02863136474,3.01476523203,0.176953111049,-0.0553067051891,0.0,454.84505377154073,454.6228167285074,456.3443330861468,455.30638717052517
1.4400000000000008,-0.0988577341978,0.433886055295,9.1641851023,0.179238493319,6.2617010112,0.0,-0.0981956830639,1.15146249694,3.13874065912,0.2183886133,-0.0326240351613,0.0,456.5241884775135,458.32917865595095,454.88338288487273,458.22393695203584
1.5000000000000009,-0.104228785986,0.507276457792,9.35834606745,0.193046957189,6.25980163057,0.0,-0.0806264685921,1.29631542277,3.33234707259,0.246855964231,-0.0297883205364,0.0,479.21161301116706,479.42684229805,478.48143106348823,480.6911799604249
1.560000000000001,-0.108506788528,0.589636560863,9.56381492936,0.207768070127,6.25791554436,0.0,-0.061775846695,1.45055771688,3.51559820038,0.242167039034,-0.0349489773627,0.0,479.55104172968197,479.15859103064344,477.5152439780981,477.2130997187972
1.620000000000001,-0.111567255962,0.681918018166,9.78175588605,0.222498466403,6.25541120284,0.0,-0.0399842141917,1.62705643881,3.74781361591,0.251454062423,-0.0609462975339,0.0,496.3800927946463,494.46763050420066,493.8292632584573,494.5673965888166
1.680000000000001,-0.113323105736,0.78457435594,10.0110345693,0.237847858361,6.25137046755,0.0,-0.0181395834322,1.79630052067,3.89375160068,0.263362402882,-0.0849289586143,0.0,472.6605820504845,470.80520524500184,471.5068814959069,472.4873564791405
1.740000000000001,-0.113752589599,0.897125799887,10.2465619344,0.253911621977,6.24619602545,0.0,0.00431927407859,1.95682389375,3.95636371011,0.27526464947,-0.0890004985002,0.0,448.356837980169,448.0198164227991,447.42905698426426,448.46850948200057
1.8000000000000012,-0.112682839276,1.01993440488,10.4869537081,0.272110310003,6.24091674251,0.0,0.0318748676108,2.13840567523,4.05561899322,0.332248833687,-0.0860376651429,0.0,461.6211075746059,461.84875473687714,459.0189835853808,463.60388939589274
1.8600000000000012,-0.110013560979,1.15297496989,10.729511767,0.291733441496,6.23619270548,0.0,0.0575197842628,2.2978558329,4.02902685044,0.313882399379,-0.0671174713287,0.0,423.1075514059362,424.7280685351721,422.03754001246887,420.56472403268344
